N_Processo;Tipo_Movimentação;Data;Objeto;Tempo;Censura
1,01707E+19;Juntada;05/07/2019;Outros;150;1
1,01531E+19;Conclusão-Remessa;10/08/2018;Outros;4;0
1,01531E+19;Conclusão-Juntada;27/05/2019;Outros;9;0
1,01531E+19;Conclusão-Juntada;08/10/2019;Outros;55;1
1,01697E+19;Conclusão-Remessa;22/08/2018;Outros;93;0
1,01697E+19;Petição;03/06/2019;Outros;182;1
1,01083E+19;Conclusão-Remessa;07/06/2018;Outros;5;0
1,01083E+19;Conclusão-Mandado;21/08/2018;Outros;9;0
1,01083E+19;Conclusão-Decurso de Prazo;27/05/2019;Outros;189;0
1,01083E+19;Juntada;27/05/2019;Outros;189;1
1,01717E+19;Conclusão-Remessa;24/08/2018;Multas e demais Sanções;18;0
1,01717E+19;Conclusão-Decurso de Prazo;27/11/2018;Multas e demais Sanções;1;0
1,01717E+19;Conclusão-Decurso de Prazo;02/04/2019;Multas e demais Sanções;1;0
1,01717E+19;Conclusão-Decurso de Prazo;02/08/2019;Multas e demais Sanções;122;1
1,01717E+19;Conclusão-Remessa;24/08/2018;Contratos Bancários;91;0
1,01717E+19;Decurso de Prazo;01/07/2019;Contratos Bancários;154;1
1,01644E+19;Conclusão-Remessa;16/08/2018;Outros;7;0
1,01644E+19;Conclusão-Petição;26/09/2018;Outros;1;0
1,01644E+19;Conclusão-Decurso de Prazo;15/02/2019;Outros;139;0
1,01644E+19;Juntada;04/07/2019;Outros;151;1
1,00775E+19;Conclusão-Remessa;18/04/2018;Anulação;1;0
1,00775E+19;Conclusão-Petição;22/05/2018;Anulação;2;0
1,00775E+19;Conclusão-Juntada;27/05/2019;Anulação;11;0
1,00775E+19;Petição;04/10/2019;Anulação;59;1
1,01641E+19;Conclusão-Recebimento;22/11/2017;ICMS/ Imposto sobre Circulação de Mercadorias;1;0
1,01641E+19;Conclusão-Petição;19/02/2018;ICMS/ Imposto sobre Circulação de Mercadorias;44;0
1,01641E+19;Conclusão-Ato ordinatorio;04/04/2018;ICMS/ Imposto sobre Circulação de Mercadorias;2;0
1,01641E+19;Conclusão-Juntada;08/04/2019;ICMS/ Imposto sobre Circulação de Mercadorias;14;0
1,01641E+19;Conclusão-Petição;16/05/2019;ICMS/ Imposto sobre Circulação de Mercadorias;19;0
1,01641E+19;Decurso de Prazo;23/08/2019;ICMS/ Imposto sobre Circulação de Mercadorias;101;1
1,00898E+19;Conclusão-Remessa;09/05/2018;Outros;1;0
1,00898E+19;Conclusão-Petição;27/08/2018;Outros;88;0
1,00898E+19;Petição;30/05/2019;Outros;186;1
1,00666E+19;Conclusão-Recebimento;06/04/2018;Outros;10;0
1,00666E+19;Suspensão ou Sobrestamento;09/10/2018;Outros;419;1
1,01607E+19;Conclusão-Remessa;14/08/2018;Indenização por Dano Moral;1;0
1,01607E+19;Decurso de Prazo;07/08/2019;Indenização por Dano Moral;117;1
1,01461E+19;Conclusão-Remessa;13/11/2017;Outros;1;0
1,01461E+19;Conclusão-Petição;16/11/2017;Outros;145;0
1,01461E+19;Conclusão-Decurso de Prazo;27/08/2018;Outros;88;0
1,01461E+19;Petição;07/06/2019;Outros;178;1
1,01349E+19;Conclusão-Remessa;09/10/2017;Outros;9;0
1,01349E+19;Conclusão-Petição;15/02/2019;Outros;290;0
1,01349E+19;Juntada;15/02/2019;Outros;290;1
1,00668E+19;Conclusão-Remessa;06/04/2018;Multas e demais Sanções;4;0
1,00668E+19;Conclusão-Remessa;27/05/2019;Multas e demais Sanções;189;1
1,01591E+19;Conclusão-Remessa;13/08/2018;Outros;1;0
1,01591E+19;Conclusão-Petição;03/09/2018;Outros;1;0
1,01591E+19;Conclusão-Juntada;27/05/2019;Outros;43;0
1,01591E+19;Decurso de Prazo;08/10/2019;Outros;55;1
1,0187E+19;Conclusão-Remessa;10/01/2018;Outros;97;0
1,0187E+19;Conclusão-Decurso de Prazo;27/08/2018;Outros;84;0
1,0187E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,01346E+19;Conclusão-Ato ordinatorio;06/10/2017;Outros;3;0
1,01346E+19;Conclusão-Petição;25/10/2017;Outros;2;0
1,01346E+19;Conclusão-Petição;27/05/2019;Outros;189;1
1,01935E+19;Conclusão-Remessa;19/01/2018;Contratos Bancários;88;0
1,01935E+19;Conclusão-Decurso de Prazo;27/08/2018;Contratos Bancários;84;0
1,01935E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,01932E+19;Conclusão-Remessa;19/01/2018;Outros;88;0
1,01932E+19;Conclusão-Decurso de Prazo;27/08/2018;Outros;84;0
1,01932E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,00929E+19;Conclusão-Remessa;14/05/2018;Outros;1;0
1,00929E+19;Conclusão-Petição;24/05/2018;Outros;1;0
1,00929E+19;Conclusão-Mandado;20/06/2018;Outros;1;0
1,00929E+19;Conclusão-Juntada;15/02/2019;Outros;140;0
1,00929E+19;Juntada;05/07/2019;Outros;150;1
1,00132E+19;Conclusão-Remessa;31/01/2018;Contratos Bancários;78;0
1,00132E+19;Conclusão-Decurso de Prazo;28/08/2018;Contratos Bancários;83;0
1,00132E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,01696E+19;Conclusão-Remessa;01/12/2017;Outros;137;0
1,01696E+19;Conclusão-Decurso de Prazo;08/10/2018;Outros;30;0
1,01696E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,01499E+19;Conclusão-Remessa;09/11/2017;Sustação/Alteração de Leilão;1;0
1,01499E+19;Conclusão-Petição;11/07/2018;Sustação/Alteração de Leilão;48;0
1,01499E+19;Conclusão-Remessa;23/04/2019;Sustação/Alteração de Leilão;63;0
1,01499E+19;Decurso de Prazo;10/08/2019;Sustação/Alteração de Leilão;114;1
1,01774E+19;Conclusão-Remessa;11/12/2017;Contratos Bancários;1;0
1,01774E+19;Conclusão-Juntada;15/02/2019;Contratos Bancários;88;0
1,01774E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,01755E+19;Conclusão-Remessa;29/08/2018;Outros;2;0
1,01755E+19;Conclusão-Petição;26/09/2018;Outros;2;0
1,01755E+19;Conclusão-Decurso de Prazo;11/10/2018;Outros;3;0
1,01755E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,01757E+19;Conclusão-Remessa;29/08/2018;Concessão / Permissão / Autorização;1;0
1,01757E+19;Conclusão-Petição;10/10/2018;Concessão / Permissão / Autorização;13;0
1,01757E+19;Petição;31/08/2019;Concessão / Permissão / Autorização;93;1
1,00968E+19;Conclusão-Remessa;21/05/2018;Outros;2;0
1,00968E+19;Conclusão-Decurso de Prazo;29/08/2018;Outros;1;0
1,00968E+19;Conclusão-Petição;27/05/2019;Outros;189;0
1,00968E+19;Juntada;27/05/2019;Outros;189;1
1,01766E+19;Conclusão-Remessa;30/08/2018;Outros;1;0
1,01766E+19;Conclusão-Ato ordinatorio;19/09/2018;Outros;1;0
1,01766E+19;Conclusão-Ato ordinatorio;27/05/2019;Outros;189;1
1,00819E+19;Conclusão-Remessa;27/04/2018;Inquérito / Processo / Recurso Administrativo;7;0
1,00819E+19;Conclusão-Petição;16/05/2018;Inquérito / Processo / Recurso Administrativo;1;0
1,00819E+19;Conclusão-Petição;07/06/2018;Inquérito / Processo / Recurso Administrativo;4;0
1,00819E+19;Conclusão-Decurso de Prazo;06/09/2018;Inquérito / Processo / Recurso Administrativo;162;0
1,00819E+19;Decurso de Prazo;30/08/2019;Inquérito / Processo / Recurso Administrativo;94;1
1,01774E+19;Conclusão-Remessa;03/09/2018;Contratos Bancários;87;0
1,01774E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,0178E+19;Conclusão-Remessa;03/09/2018;Outros;1;0
1,0178E+19;Conclusão-Ato ordinatorio;20/09/2018;Outros;1;0
1,0178E+19;Conclusão-Juntada;27/05/2019;Outros;65;0
1,01795E+19;Conclusão-Remessa;03/09/2018;CND/Certidão Negativa de Débito;1;0
1,01795E+19;Conclusão-Petição;24/09/2018;CND/Certidão Negativa de Débito;8;0
1,01795E+19;Conclusão-Petição;27/05/2019;CND/Certidão Negativa de Débito;189;1
1,01051E+19;Conclusão-Recebimento;03/09/2018;Inscrição / Documentação;1;0
1,01051E+19;Conclusão-Petição;05/09/2018;Inscrição / Documentação;1;0
1,01051E+19;Conclusão-Redistribuição;10/09/2018;Inscrição / Documentação;1;0
1,01051E+19;Conclusão-Decurso de Prazo;27/05/2019;Inscrição / Documentação;44;0
1,01051E+19;Decurso de Prazo;08/10/2019;Inscrição / Documentação;55;1
1,0235E+19;Conclusão-Recebimento;06/11/2018;Outros;8;0
1,0235E+19;Conclusão-Juntada;08/04/2019;Outros;37;0
1,0235E+19;Decurso de Prazo;29/08/2019;Outros;95;1
1,02376E+19;Conclusão-Remessa;08/11/2018;Atualização de Conta;6;0
1,02376E+19;Decurso de Prazo;24/08/2019;Atualização de Conta;100;1
1,02458E+19;Conclusão-Remessa;19/11/2018;Energia Elétrica;11;0
1,02458E+19;Petição;21/08/2019;Energia Elétrica;103;1
1,02142E+19;Conclusão-Remessa;17/10/2018;Outros;28;0
1,02142E+19;Petição;25/07/2019;Outros;130;1
1,01989E+19;Conclusão-Remessa;25/09/2018;Outros;1;0
1,01989E+19;Conclusão-Petição;03/10/2018;Outros;1;0
1,01989E+19;Conclusão-Petição;08/10/2018;Outros;1;0
1,01989E+19;Conclusão-Decurso de Prazo;15/02/2019;Outros;27;0
1,01989E+19;Decurso de Prazo;29/08/2019;Outros;95;1
1,00331E+19;Conclusão-Remessa;23/05/2018;Outros;5;0
1,00331E+19;Conclusão-Expedição de documento;14/08/2018;Outros;1;0
1,00331E+19;Conclusão-Redistribuição;09/10/2018;Outros;1;0
1,00331E+19;Conclusão-Juntada;27/05/2019;Outros;9;0
1,00331E+19;Decurso de Prazo;01/10/2019;Outros;62;1
1,02457E+19;Conclusão-Recebimento;16/11/2018;Concessão / Permissão / Autorização;3;0
1,02457E+19;Conclusão-Juntada;08/04/2019;Concessão / Permissão / Autorização;37;0
1,02457E+19;Decurso de Prazo;14/08/2019;Concessão / Permissão / Autorização;110;1
1,02015E+19;Conclusão-Remessa;27/09/2018;Outros;4;0
1,02015E+19;Conclusão-Petição;04/10/2018;Outros;6;0
1,02015E+19;Conclusão-Petição;22/10/2018;Outros;3;0
1,02015E+19;Conclusão-Outros;26/11/2018;Outros;2;0
1,02015E+19;Conclusão-Petição;12/12/2018;Outros;1;0
1,02015E+19;Conclusão-Petição;09/07/2019;Outros;146;1
1,0247E+19;Conclusão-Remessa;19/11/2018;Outros;1;0
1,0247E+19;Conclusão-Expedição de documento;06/12/2018;Outros;49;0
1,0247E+19;Baixa Definitiva;03/09/2019;Outros;90;1
1,00746E+19;Conclusão-Recebimento;13/04/2018;Atualização de Conta;26;0
1,00746E+19;Conclusão-Decurso de Prazo;27/05/2019;Atualização de Conta;189;0
1,00746E+19;Juntada;27/05/2019;Atualização de Conta;189;1
1,02234E+19;Conclusão-Remessa;22/10/2018;Outros;1;0
1,02234E+19;Petição;10/09/2019;Outros;83;1
1,02475E+19;Conclusão-Remessa;19/11/2018;Contratos Bancários;72;0
1,02475E+19;Decurso de Prazo;07/08/2019;Contratos Bancários;117;1
1,00867E+19;Conclusão-Remessa;03/05/2018;Outros;137;0
1,00867E+19;Conclusão-Petição;08/04/2019;Outros;238;0
1,00867E+19;Juntada;08/04/2019;Outros;238;1
1,00688E+19;Conclusão-Remessa;09/04/2018;Contratos Bancários;45;0
1,00688E+19;Conclusão-Petição;13/11/2018;Contratos Bancários;6;0
1,00688E+19;Conclusão-Juntada;08/04/2019;Contratos Bancários;8;0
1,00688E+19;Decurso de Prazo;07/08/2019;Contratos Bancários;117;1
1,02481E+19;Conclusão-Remessa;20/11/2018;Atualização de Conta;9;0
1,02481E+19;Decurso de Prazo;10/08/2019;Atualização de Conta;114;1
1,01142E+19;Conclusão-Remessa;12/06/2018;Outros;28;0
1,01142E+19;Conclusão-Decurso de Prazo;23/04/2019;Outros;63;0
1,01142E+19;Petição;08/10/2019;Outros;55;1
1,00902E+19;Conclusão-Remessa;16/05/2018;Contratos Bancários;187;0
1,00902E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,02128E+19;Conclusão-Remessa;10/10/2018;Contratos Bancários;40;0
1,02128E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,01232E+19;Conclusão-Remessa;04/07/2018;Contratos Bancários;138;0
1,01232E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,02099E+19;Conclusão-Remessa;05/10/2018;Contratos Bancários;45;0
1,02099E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,01592E+19;Conclusão-Remessa;14/08/2018;Contratos Bancários;97;0
1,01592E+19;Conclusão-Decurso de Prazo;23/04/2019;Contratos Bancários;63;0
1,01592E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,02252E+19;Conclusão-Remessa;24/10/2018;Contratos Bancários;26;0
1,02252E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,02381E+19;Conclusão-Remessa;08/11/2018;Contratos Bancários;11;0
1,02381E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,01945E+19;Conclusão-Redistribuição;21/09/2018;Gratificação de Incentivo;59;0
1,01945E+19;Decurso de Prazo;08/08/2019;Gratificação de Incentivo;116;1
1,01059E+19;Conclusão-Remessa;08/06/2018;Outros;164;0
1,01059E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,01197E+19;Conclusão-Remessa;04/07/2018;Contratos Bancários;138;0
1,01197E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,02184E+19;Conclusão-Remessa;18/10/2018;Outros;32;0
1,02184E+19;Conclusão-Remessa;02/08/2019;Outros;122;1
1,0205E+19;Conclusão-Remessa;02/10/2018;Contratos Bancários;48;0
1,0205E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,02484E+19;Conclusão-Remessa;20/11/2018;Outros;2;0
1,02484E+19;Conclusão-Decurso de Prazo;27/05/2019;Outros;65;0
1,02484E+19;Decurso de Prazo;03/09/2019;Outros;90;1
1,01945E+19;Conclusão-Recebimento;19/09/2018;Outros;1;0
1,01945E+19;Conclusão-Petição;24/09/2018;Outros;2;0
1,01945E+19;Conclusão-Petição;01/10/2018;Outros;1;0
1,01945E+19;Conclusão-Petição;27/05/2019;Outros;189;1
1,00969E+19;Conclusão-Remessa;21/05/2018;Contratos Bancários;50;0
1,00969E+19;Conclusão-Mero expediente;20/11/2018;Contratos Bancários;3;0
1,00969E+19;Conclusão-Mero expediente;08/04/2019;Contratos Bancários;8;0
1,00969E+19;Decurso de Prazo;07/08/2019;Contratos Bancários;117;1
1,02283E+19;Conclusão-Remessa;20/11/2018;1/3 de férias;3;0
1,02283E+19;Conclusão-Remessa;12/08/2019;1/3 de férias;112;1
1,0164E+19;Conclusão-Remessa;16/08/2018;Contratos Bancários;33;0
1,0164E+19;Conclusão-Juntada;08/04/2019;Contratos Bancários;37;0
1,0164E+19;Decurso de Prazo;03/09/2019;Contratos Bancários;90;1
1,01511E+19;Conclusão-Remessa;07/08/2018;Outros;1;0
1,01511E+19;Conclusão-Decurso de Prazo;27/05/2019;Outros;189;0
1,01511E+19;Juntada;27/05/2019;Outros;189;1
1,00766E+19;Conclusão-Remessa;17/04/2018;Contratos Bancários;38;0
1,00766E+19;Conclusão-Decurso de Prazo;22/04/2019;Contratos Bancários;64;0
1,00766E+19;Decurso de Prazo;09/08/2019;Contratos Bancários;115;1
1,00788E+19;Conclusão-Remessa;30/04/2018;Indenização por Dano Material;150;0
1,00788E+19;Petição;01/08/2019;Indenização por Dano Material;123;1
1,02491E+19;Conclusão-Remessa;26/11/2018;Contratos Bancários;4;0
1,02491E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,02496E+19;Conclusão-Remessa;21/11/2018;Outros;1;0
1,02496E+19;Conclusão-Petição;08/04/2019;Outros;37;0
1,02496E+19;Decurso de Prazo;29/08/2019;Outros;95;1
1,00824E+19;Conclusão-Remessa;30/04/2018;Outros;49;0
1,00824E+19;Conclusão-Juntada;08/04/2019;Outros;37;0
1,00824E+19;Decurso de Prazo;23/08/2019;Outros;101;1
1,01948E+19;Conclusão-Recebimento;20/09/2018;Outros;62;0
1,01948E+19;Conclusão-Recebimento;27/05/2019;Outros;189;1
1,0225E+19;Conclusão-Remessa;26/11/2018;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;4;0
1,0225E+19;Conclusão-Petição;07/03/2019;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;124;0
1,0225E+19;Juntada;09/07/2019;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;146;1
1,00772E+19;Conclusão-Remessa;20/04/2018;Outros;3;0
1,00772E+19;Conclusão-Petição;03/05/2018;Outros;12;0
1,00772E+19;Conclusão-Petição;20/06/2018;Outros;154;0
1,00772E+19;Juntada;09/07/2019;Outros;146;1
1,02513E+19;Conclusão-Redistribuição;26/11/2018;Gratificações de Atividade;3;0
1,02513E+19;Petição;27/08/2019;Gratificações de Atividade;97;1
1,02515E+19;Conclusão-Juntada;26/11/2018;Gratificações de Atividade;3;0
1,02515E+19;Petição;06/09/2019;Gratificações de Atividade;87;1
1,01223E+19;Conclusão-Remessa;26/06/2018;Contratos Bancários;93;0
1,01223E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,02001E+19;Conclusão-Petição;28/09/2018;Anistia Política;55;0
1,02001E+19;Conclusão-Petição;02/08/2019;Anistia Política;122;1
1,02521E+19;Conclusão-Remessa;26/11/2018;Outros;2;0
1,02521E+19;Conclusão-Juntada;08/04/2019;Outros;37;0
1,02521E+19;Decurso de Prazo;29/08/2019;Outros;95;1
1,02522E+19;Conclusão-Juntada;26/11/2018;Gratificação de Incentivo;3;0
1,02522E+19;Petição;05/09/2019;Gratificação de Incentivo;88;1
1,02522E+19;Conclusão-Juntada;26/11/2018;Gratificação de Incentivo;3;0
1,02522E+19;Petição;04/10/2019;Gratificação de Incentivo;59;1
1,02522E+19;Conclusão-Juntada;26/11/2018;Gratificação de Incentivo;3;0
1,02522E+19;Petição;06/09/2019;Gratificação de Incentivo;87;1
1,01519E+19;Conclusão-Recebimento;28/11/2017;IRPF/Imposto de Renda de Pessoa Física;2;0
1,01519E+19;Conclusão-Decurso de Prazo;18/06/2018;IRPF/Imposto de Renda de Pessoa Física;158;0
1,01519E+19;Petição;02/10/2019;IRPF/Imposto de Renda de Pessoa Física;61;1
1,01526E+19;Conclusão-Remessa;14/08/2018;Outros;101;0
1,01526E+19;Petição;24/05/2019;Outros;192;1
1,01631E+19;Conclusão-Remessa;15/08/2018;Anistia Política;100;0
1,01631E+19;Petição;30/05/2019;Anistia Política;186;1
1,01653E+19;Conclusão-Remessa;17/08/2018;Outros;98;0
1,01653E+19;Decurso de Prazo;09/06/2019;Outros;176;1
1,02353E+19;Conclusão-Remessa;08/11/2018;Cofins;15;0
1,02353E+19;Expedição de documento;13/08/2019;Cofins;111;1
1,01867E+19;Conclusão-Remessa;12/09/2018;Reintegração;1;0
1,01867E+19;Conclusão-Petição;19/11/2018;Reintegração;4;0
1,01867E+19;Conclusão-Ato ordinatorio;23/11/2018;Reintegração;20;0
1,01867E+19;Conclusão-Ato ordinatorio;27/05/2019;Reintegração;189;1
1,01847E+19;Conclusão-Remessa;11/09/2018;Outros;76;0
1,01847E+19;Decurso de Prazo;12/08/2019;Outros;112;1
1,02294E+19;Conclusão-Remessa;30/10/2018;Gratificações de Atividade;27;0
1,02294E+19;Conclusão-Petição;02/04/2019;Gratificações de Atividade;161;0
1,02294E+19;Ato ordinatorio;10/09/2019;Gratificações de Atividade;83;1
1,01252E+19;Conclusão-Remessa;28/06/2018;Contratos Bancários;91;0
1,01252E+19;Conclusão-Petição;27/03/2019;Contratos Bancários;91;0
1,01252E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,02549E+19;Conclusão-Remessa;30/11/2018;Gratificações de Atividade;60;0
1,02549E+19;Petição;04/10/2019;Gratificações de Atividade;59;1
1,02553E+19;Conclusão-Remessa;30/11/2018;Gratificações de Atividade;60;0
1,02553E+19;Petição;30/08/2019;Gratificações de Atividade;94;1
1,0068E+19;Conclusão-Remessa;06/04/2018;Cofins;48;0
1,0068E+19;Decurso de Prazo;30/06/2019;Cofins;155;1
1,00606E+19;Conclusão-Documento;12/03/2019;Anulação;1;0
1,00606E+19;Conclusão-Redistribuição;13/03/2019;Anulação;1;0
1,00606E+19;Conclusão-Juntada;27/05/2019;Anulação;45;0
1,00606E+19;Decurso de Prazo;07/09/2019;Anulação;86;1
1,00685E+19;Conclusão-Remessa;19/03/2019;Outros;1;0
1,00685E+19;Conclusão-Petição;21/03/2019;Outros;1;0
1,00685E+19;Decurso de Prazo;29/08/2019;Outros;95;1
1,00958E+19;Conclusão-Remessa;17/05/2018;Outros;5;0
1,00958E+19;Conclusão-Remessa;27/05/2019;Outros;189;1
1,01304E+19;Conclusão-Remessa;05/07/2018;Outros;70;0
1,01304E+19;Conclusão-Remessa;27/05/2019;Outros;189;1
1,00646E+19;Conclusão-Remessa;20/03/2019;Outros;19;0
1,00646E+19;Decurso de Prazo;05/06/2019;Outros;180;1
1,00711E+19;Conclusão-Remessa;21/03/2019;Contratos Bancários;96;0
1,00711E+19;Decurso de Prazo;09/08/2019;Contratos Bancários;115;1
1,02184E+19;Conclusão-Remessa;17/10/2018;Outros;5;0
1,02184E+19;Decurso de Prazo;23/08/2019;Outros;101;1
1,00853E+19;Conclusão-Remessa;30/04/2018;Outros;143;0
1,00853E+19;Decurso de Prazo;14/08/2019;Outros;110;1
1,02371E+19;Conclusão-Remessa;06/11/2018;Outros;1;0
1,02371E+19;Decurso de Prazo;30/06/2019;Outros;155;1
1,0183E+19;Conclusão-Remessa;10/09/2018;Outros;80;0
1,0183E+19;Conclusão-Remessa;23/04/2019;Outros;223;1
1,00691E+19;Conclusão-Redistribuição;21/03/2019;Gratificação de Incentivo;1;0
1,00691E+19;Conclusão-Ato ordinatorio;22/03/2019;Gratificação de Incentivo;3;0
1,00691E+19;Conclusão-Conclusão;25/03/2019;Gratificação de Incentivo;100;0
1,00691E+19;Petição;13/08/2019;Gratificação de Incentivo;111;1
1,00693E+19;Conclusão-Juntada;22/03/2019;Gratificação de Incentivo;103;0
1,00693E+19;Petição;13/08/2019;Gratificação de Incentivo;111;1
1,01319E+19;Conclusão-Remessa;29/09/2017;Gratificação de Incentivo;1;0
1,01319E+19;Conclusão-Redistribuição;04/10/2017;Gratificação de Incentivo;14;0
1,01319E+19;Conclusão-Decurso de Prazo;13/06/2018;Gratificação de Incentivo;169;0
1,01319E+19;Petição;10/06/2019;Gratificação de Incentivo;175;1
1,00642E+19;Conclusão-Juntada;21/03/2019;Gratificação de Incentivo;55;0
